yogurt,margarine,fruit/vegetable juice,Samgyeopsal
tropical fruit,milk,processed cheese,brown bread
milk,yogurt,,
ice cream,soju,,
beer,,,
citrus fruit,newspapers,,
Samgyeopsal,citrus fruit,milk,butter
frozen fish,sugar,cake bar,chocolate marshmallow
frozen vegetables,,,
tropical fruit,milk,soda,red/blush wine
citrus fruit,onions,yogurt,sliced cheese
sausage,other vegetables,curd,yogurt
whipped/sour cream,frozen vegetables,hygiene articles,
sausage,packaged fruit/vegetables,milk,dessert
yogurt,beverages,frozen meals,bakery product
pastry,soda,,
pork,white bread,make up remover,napkins
curd,dog food,beer,
sausage,rolls/buns,soda,
sausage,rolls/buns,fruit/vegetable juice,
berries,pastry,seasonal products,Samgyeopsal
root vegetables,herbs,other vegetables,candy
rolls/buns,,,
domestic eggs,soda,cake bar,
tidbits,rolls/buns,instant coffee,soda
curd,rolls/buns,bakery product,
hygiene articles,,,
spread cheese,rolls/buns,soju,
berries,yogurt,misc. beverages,soju
coffee,soda,,
other vegetables,milk,rolls/buns,
frankfurter,other vegetables,milk,coffee
sausage,citrus fruit,milk,pastry
ice cream,,,
frankfurter,soft cheese,rolls/buns,soju
dessert,fruit/vegetable juice,bakery product,waffles
ham,,,
semi-finished bread,bakery product,waffles,detergent
milk,whipped/sour cream,,
root vegetables,yogurt,cat food,coffee
beef,rolls/buns,soju,napkins
citrus fruit,pip fruit,white bread,brown bread
citrus fruit,,,
kimchi,,,
pork,other vegetables,milk,yogurt
frankfurter,milk,mustard,chewing gum
berries,root vegetables,milk,
beer,liquor,,
ham,yogurt,cling film/bags,
milk,margarine,,
coffee,,,
chicken,beef,tropical fruit,berries
frankfurter,rolls/buns,chocolate,
beef,butter,,
soju,,,
rolls/buns,,,
milk,soda,,
pip fruit,milk,,
soda,,,
beer,,,
frankfurter,rolls/buns,soda,specialty bar
sausage,,,
other vegetables,,,
soda,seasonal products,,
onions,milk,domestic eggs,sugar
root vegetables,other vegetables,yogurt,processed cheese
other vegetables,,,
chewing gum,specialty chocolate,,
fruit/vegetable juice,,,
pork,berries,onions,
dessert,spread cheese,pastry,soda
flour,sugar,,
tropical fruit,pip fruit,milk,flower soil/fertilizer
pip fruit,berries,yogurt,
yogurt,margarine,,
ice cream,,,
pastry,,,
milk,cereals,,
citrus fruit,packaged fruit/vegetables,yogurt,white wine
onions,whipped/sour cream,coffee,fruit/vegetable juice
berries,butter,domestic eggs,soda
tropical fruit,,,
kimchi,white wine,,
milk,margarine,,
UHT-milk,,,
pork,milk,white bread,pastry
pastry,soda,,
other vegetables,milk,hard cheese,bakery product
frozen meals,soda,,
root vegetables,milk,curd,
soda,,,
chicken,root vegetables,herbs,other vegetables
dessert,frozen meals,soda,seasonal products
sausage,specialty bar,,
other vegetables,milk,yogurt,beverages
soda,fruit/vegetable juice,,
beef,cat food,newspapers,
berries,packaged fruit/vegetables,yogurt,rolls/buns
ham,milk,rolls/buns,kimchi
citrus fruit,whipped/sour cream,,
berries,whipped/sour cream,domestic eggs,
Samgyeopsal,chicken,other vegetables,milk
coffee,soda,soju,
bakery product,,,
milk,beverages,brown bread,pastry
root vegetables,milk,yogurt,brown bread
pork,root vegetables,rice,sparkling wine
yogurt,domestic eggs,,
soda,,,
frankfurter,sausage,brown bread,soju
photo/film,,,
tropical fruit,dessert,soft cheese,brown bread
chicken,yogurt,cream cheese,specialty cheese
soda,beer,Samgyeopsal,
sausage,milk,soju,
citrus fruit,root vegetables,other vegetables,ice cream
pastry,,,
root vegetables,milk,butter,rice
hard cheese,pasta,sojus,soju
curd,flour,soju,
berries,whipped/sour cream,coffee,kimchi
cat food,soju,specialty chocolate,hygiene articles
kimchi,,,
soda,nut snack,flower (seeds),
fruit/vegetable juice,hygiene articles,napkins,
brown bread,,,
citrus fruit,root vegetables,milk,curd
whipped/sour cream,frozen vegetables,newspapers,
yogurt,sliced cheese,frozen meals,
chicken,other vegetables,,
photo/film,,,
sausage,citrus fruit,tropical fruit,pip fruit
tropical fruit,mustard,sauces,
milk,margarine,soda,napkins
butter,curd,,
citrus fruit,tropical fruit,pip fruit,UHT-milk
pork,,,
frozen fish,,,
beef,,,
other vegetables,UHT-milk,sojus,kimchi
chicken,packaged fruit/vegetables,butter,condensed milk
beverages,,,
pork,,,
candy,photo/film,,
milk,,,
other vegetables,frozen vegetables,domestic eggs,soda
coffee,,,
sausage,Samgyeopsal,tropical fruit,pip fruit
beer,,,
soda,soju,chocolate,
frankfurter,Samgyeopsal,beverages,Samgyeopsal
whipped/sour cream,brown bread,,
tropical fruit,milk,candles,
sausage,tropical fruit,,
rolls/buns,specialty chocolate,,
other vegetables,milk,frozen potato products,brown bread
citrus fruit,other vegetables,dessert,whipped/sour cream
pastry,soda,,
citrus fruit,yogurt,soju,
pet care,,,
butter,cream cheese,frozen vegetables,soda
citrus fruit,tropical fruit,onions,packaged fruit/vegetables
milk,beer,,
pork,,,
ham,pork,milk,yogurt
soda,snack products,detergent,
tropical fruit,yogurt,soda,newspapers
ham,root vegetables,onions,herbs
sausage,misc. beverages,soju,waffles
dishes,,,
other vegetables,rolls/buns,white wine,
semi-finished bread,beer,liquor,candy
sausage,tropical fruit,root vegetables,other vegetables
citrus fruit,rolls/buns,specialty bar,
beer,,,
soda,misc. beverages,candy,
pastry,bakery product,waffles,napkins
beer,,,
specialty chocolate,,,
soda,fruit/vegetable juice,,
misc. beverages,,,
seasonal products,,,
citrus fruit,butter,yogurt,cat food
yogurt,specialty bar,,
Samgyeopsal,beef,root vegetables,other vegetables
frankfurter,tropical fruit,milk,cream cheese
frankfurter,onions,pickled vegetables,
packaged fruit/vegetables,,,
root vegetables,yogurt,whipped/sour cream,beverages
pastry,,,
frankfurter,packaged fruit/vegetables,soft cheese,soda
milk,butter,brown bread,pastry
citrus fruit,tropical fruit,prosecco,
beef,milk,white bread,
frankfurter,sausage,root vegetables,other vegetables
pork,Samgyeopsal,citrus fruit,butter
sausage,tropical fruit,root vegetables,other vegetables
whipped/sour cream,ice cream,rolls/buns,semi-finished bread
coffee,,,
sausage,citrus fruit,tropical fruit,curd
tropical fruit,pip fruit,,
pork,tropical fruit,pip fruit,processed cheese
pork,citrus fruit,dessert,whipped/sour cream
other vegetables,,,
chicken,tropical fruit,yogurt,
ham,beef,tropical fruit,milk
root vegetables,herbs,,
tropical fruit,onions,other vegetables,milk
soda,,,
milk,,,
milk,yogurt,hard cheese,cream cheese
beer,,,
brown bread,,,
beer,,,
dessert,soju,,
sausage,milk,cream cheese,brown bread
Samgyeopsal,rolls/buns,,
pip fruit,yogurt,pastry,baking powder
beef,citrus fruit,pip fruit,yogurt
root vegetables,other vegetables,white bread,sparkling wine
dessert,beer,candy,
dessert,pastry,soju,
other vegetables,milk,yogurt,kimchi
beverages,cat food,dish cleaner,napkins
frankfurter,citrus fruit,grapes,rolls/buns
citrus fruit,grapes,whipped/sour cream,flour
pastry,cake bar,,
yogurt,kimchi,syrup,specialty bar
milk,brown bread,soda,
sausage,pork,citrus fruit,kimchi
pip fruit,other vegetables,frozen meals,
sausage,white bread,,
kimchi,,,
Samgyeopsal,root vegetables,milk,butter
finished products,,,
other vegetables,,,
domestic eggs,,,
soda,,,
chicken,citrus fruit,tropical fruit,pip fruit
sausage,coffee,soju,liquor
soda,specialty bar,,
milk,semi-finished bread,zwieback,soda
rolls/buns,,,
soju,,,
beer,,,
citrus fruit,milk,yogurt,domestic eggs
napkins,,,
beef,tropical fruit,milk,beverages
soju,,,
ham,root vegetables,milk,butter
frankfurter,Samgyeopsal,pork,beef
yogurt,soft cheese,rolls/buns,specialty bar
turkey,beef,root vegetables,milk
milk,,,
yogurt,sugar,baking powder,fruit/vegetable juice
chicken,other vegetables,milk,frozen vegetables
milk,domestic eggs,kimchi,soda
sausage,pork,other vegetables,milk
chicken,kimchi,,
citrus fruit,berries,other vegetables,milk
tropical fruit,other vegetables,yogurt,
rolls/buns,,,
UHT-milk,hygiene articles,napkins,cling film/bags
candy,,,
pip fruit,kimchi,white wine,newspapers
milk,yogurt,mustard,kimchi
coffee,Samgyeopsal,,
sausage,Samgyeopsal,brown bread,kimchi
citrus fruit,other vegetables,soju,kimchi
rolls/buns,,,
milk,yogurt,coffee,
whipped/sour cream,rolls/buns,,
citrus fruit,tropical fruit,white bread,fruit/vegetable juice
butter milk,salt,vinegar,cat food
frankfurter,beef,other vegetables,milk
frankfurter,butter milk,rolls/buns,coffee
beef,tropical fruit,onions,milk
chicken,root vegetables,margarine,kimchi
soju,,,
sausage,liver loaf,milk,cream cheese
specialty bar,,,
kimchi,,,
chicken,other vegetables,oil,
milk,newspapers,,
sausage,Samgyeopsal,tropical fruit,other vegetables
soju,,,
rolls/buns,,,
kimchi,soda,misc. beverages,flower soil/fertilizer
soda,,,
chicken,citrus fruit,root vegetables,butter
beverages,rolls/buns,,
nuts/prunes,,,
rolls/buns,,,
other vegetables,curd,yogurt,Samgyeopsal
packaged fruit/vegetables,frozen fish,napkins,
sausage,rolls/buns,newspapers,
pip fruit,milk,yogurt,pastry
soda,napkins,,
liver loaf,rolls/buns,soda,
pork,berries,sugar,candy
chicken,packaged fruit/vegetables,frozen vegetables,frozen meals
tropical fruit,milk,butter milk,brown bread
flower soil/fertilizer,,,
Samgyeopsal,butter,pastry,soda
sausage,Samgyeopsal,tropical fruit,milk
citrus fruit,other vegetables,milk,domestic eggs
beef,other vegetables,milk,yogurt
milk,,,
whipped/sour cream,domestic eggs,salt,sugar
chicken,milk,,
chicken,Samgyeopsal,onions,frozen meals
kimchi,soda,,
pork,hygiene articles,,
ice cream,brown bread,kimchi,soda
ham,other vegetables,frozen meals,pasta
butter milk,whipped/sour cream,dog food,coffee
frankfurter,,,
pork,brown bread,kimchi,soda
sausage,pork,tropical fruit,other vegetables
berries,other vegetables,curd,brown bread
sausage,citrus fruit,yogurt,detergent
milk,,,
other vegetables,rolls/buns,,
sausage,other vegetables,rolls/buns,soju
rolls/buns,kimchi,soju,newspapers
yogurt,,,
root vegetables,packaged fruit/vegetables,pastry,
rolls/buns,soda,,
herbs,packaged fruit/vegetables,,
other vegetables,milk,pastry,waffles
pip fruit,milk,curd,yogurt
pork,root vegetables,other vegetables,
soda,,,
onions,other vegetables,UHT-milk,condensed milk
other vegetables,,,
Samgyeopsal,tropical fruit,pip fruit,grapes
rum,,,
Samgyeopsal,,,
other vegetables,milk,,
beef,citrus fruit,rice,dog food
root vegetables,,,
frankfurter,,,
frankfurter,other vegetables,milk,curd
ice cream,frozen dessert,,
pastry,soda,,
chicken,,,
baking powder,soda,Samgyeopsal,
berries,other vegetables,,
pet care,,,
misc. beverages,,,
sausage,beef,pip fruit,milk
whipped/sour cream,,,
rolls/buns,soda,,
fish,coffee,,
tropical fruit,onions,,
other vegetables,butter milk,cream cheese,rolls/buns
ham,processed cheese,rolls/buns,
Samgyeopsal,chicken,pork,packaged fruit/vegetables
margarine,flower (seeds),,
sausage,rolls/buns,specialty chocolate,
citrus fruit,tropical fruit,butter milk,yogurt
sausage,sliced cheese,soju,
sausage,rolls/buns,fruit/vegetable juice,
other vegetables,rolls/buns,soda,
Samgyeopsal,other vegetables,pickled vegetables,coffee
soda,specialty bar,,
sausage,pip fruit,other vegetables,coffee
pip fruit,soft cheese,,
tropical fruit,margarine,,
other vegetables,butter milk,rolls/buns,Samgyeopsal
pastry,soda,,
frankfurter,rolls/buns,soda,
domestic eggs,rolls/buns,,
rolls/buns,soju,,
citrus fruit,pip fruit,berries,coffee
domestic eggs,soda,hygiene articles,
citrus fruit,instant coffee,fruit/vegetable juice,soju
citrus fruit,butter,,
sausage,rolls/buns,soda,
ice cream,brown bread,,
citrus fruit,other vegetables,hard cheese,spices
pip fruit,milk,newspapers,
citrus fruit,milk,domestic eggs,pastry
brown bread,beer,,
sausage,kimchi,,
soju,,,
sausage,other vegetables,butter,pastry
soju,,,
soda,soap,,
citrus fruit,other vegetables,mayonnaise,frozen vegetables
sausage,Samgyeopsal,milk,rolls/buns
other vegetables,snack products,,
beef,root vegetables,,
Samgyeopsal,turkey,onions,other vegetables
soju,,,
ice cream,,,
soda,,,
milk,,,
pastry,soju,salty snack,waffles
whipped/sour cream,curd cheese,specialty chocolate,abrasive cleaner
chocolate,,,
pork,root vegetables,beverages,white bread
rolls/buns,,,
frankfurter,milk,yogurt,tidbits
salty snack,newspapers,photo/film,
photo/film,,,
photo/film,,,
soda,soju,,
beer,soju,,
frozen meals,soda,,
citrus fruit,dessert,seasonal products,
domestic eggs,brown bread,fruit/vegetable juice,waffles
tropical fruit,yogurt,kimchi,soda
seasonal products,,,
grapes,milk,ice cream,kimchi
Samgyeopsal,,,
semi-finished bread,,,
tropical fruit,butter milk,domestic eggs,rolls/buns
seasonal products,,,
salty snack,specialty bar,napkins,newspapers
citrus fruit,specialty bar,,
rolls/buns,soju,Samgyeopsal,
ice cream,soda,,
sausage,rolls/buns,,
yogurt,soda,,
pastry,soda,specialty bar,
Samgyeopsal,other vegetables,rolls/buns,instant coffee
onions,other vegetables,specialty cheese,kimchi
whipped/sour cream,frozen vegetables,,
newspapers,,,
other vegetables,roll products,kimchi,beer
liver loaf,milk,yogurt,frozen potato products
rolls/buns,pasta,beer,
fish,other vegetables,white bread,soda
soju,Samgyeopsal,,
beer,newspapers,,
frozen meals,,,
potted plants,Samgyeopsal,,
pork,tropical fruit,waffles,newspapers
berries,salty snack,nut snack,
sausage,beef,root vegetables,other vegetables
white bread,semi-finished bread,soda,
Samgyeopsal,,,
cream cheese,rolls/buns,soda,chewing gum
berries,soda,,
tropical fruit,,,
frozen meals,,,
ice cream,kitchen towels,,
frankfurter,rolls/buns,chocolate,
rolls/buns,,,
fruit/vegetable juice,chocolate,,
beverages,cream cheese,rolls/buns,
berries,milk,whipped/sour cream,beverages
fruit/vegetable juice,,,
sausage,soda,beer,liquor
tropical fruit,soda,,
soda,,,
finished products,cream cheese,kimchi,specialty bar
salt,,,
berries,yogurt,beverages,UHT-milk
potato products,,,
ham,rolls/buns,beer,
specialty chocolate,newspapers,,
milk,whipped/sour cream,potted plants,
pastry,,,
frankfurter,sausage,tropical fruit,pip fruit
grapes,berries,pet care,potted plants
potted plants,,,
other vegetables,milk,curd,
root vegetables,other vegetables,,
soda,,,
beer,,,
rolls/buns,misc. beverages,,
grapes,berries,root vegetables,other vegetables
tropical fruit,dessert,UHT-milk,cream cheese
citrus fruit,coffee,,
chicken,milk,,
citrus fruit,tropical fruit,root vegetables,other vegetables
cleaner,,,
soju,,,
misc. beverages,,,
soap,napkins,,
specialty chocolate,,,
pip fruit,milk,frozen vegetables,napkins
other vegetables,milk,pastry,margarine
pork,curd cheese,rolls/buns,
pork,herbs,milk,yogurt
cereals,pet care,salty snack,Samgyeopsal
tropical fruit,,,
sparkling wine,,,
other vegetables,dessert,soju,chewing gum
dish cleaner,,,
tropical fruit,yogurt,rolls/buns,waffles
pork,butter,soda,hygiene articles
pork,beef,grapes,other vegetables
frankfurter,beef,grapes,root vegetables
rolls/buns,kimchi,beer,
yogurt,bakery product,,
packaged fruit/vegetables,soda,napkins,
sausage,berries,packaged fruit/vegetables,specialty fat
tropical fruit,other vegetables,milk,dessert
cream cheese,rolls/buns,,
curd,rolls/buns,,
milk,beverages,,
milk,,,
other vegetables,,,
sausage,beef,root vegetables,milk
butter,white bread,,
tropical fruit,other vegetables,frozen vegetables,white bread
Samgyeopsal,,,
chicken,citrus fruit,tropical fruit,grapes
cooking chocolate,female sanitary products,,
zwieback,bakery product,,
cream cheese,specialty chocolate,,
sausage,,,
zwieback,,,
waffles,,,
yogurt,pastry,soups,detergent
Samgyeopsal,other vegetables,curd,sliced cheese
sausage,,,
turkey,citrus fruit,tropical fruit,pip fruit
citrus fruit,pip fruit,UHT-milk,pet care
berries,milk,butter,whipped/sour cream
soju,specialty bar,,
milk,cake bar,,
milk,,,
berries,other vegetables,butter milk,yogurt
Samgyeopsal,rice,soups,sauces
liquor,chocolate marshmallow,,
chocolate,,,
sausage,rolls/buns,chocolate,
domestic eggs,chocolate marshmallow,newspapers,
chicken,frozen vegetables,frozen dessert,kimchi
sausage,chicken,tropical fruit,grapes
butter milk,coffee,,
ham,beef,milk,whipped/sour cream
milk,dessert,pastry,bakery product
beef,citrus fruit,pip fruit,
specialty bar,,,
coffee,,,
beverages,,,
fish,other vegetables,packaged fruit/vegetables,cat food
pip fruit,other vegetables,milk,frozen vegetables
coffee,,,
soju,,,
frozen fish,chocolate marshmallow,candy,male cosmetics
milk,rolls/buns,pastry,
milk,dessert,rolls/buns,roll products
pastry,,,
sausage,spread cheese,rolls/buns,
beef,,,
frankfurter,other vegetables,dessert,
Samgyeopsal,chicken,pork,Samgyeopsal
milk,newspapers,,
soju,white wine,,
rolls/buns,soda,,
pip fruit,,,
milk,ice cream,soda,
sausage,root vegetables,other vegetables,dessert
beef,berries,yogurt,semi-finished bread
pastry,beer,liquor,red/blush wine
frankfurter,other vegetables,milk,curd
yogurt,frozen meals,soda,
cat food,white wine,Samgyeopsal,
pet care,soda,white wine,
ham,tropical fruit,butter,yogurt
sausage,tropical fruit,berries,milk
tropical fruit,pip fruit,milk,
milk,pastry,newspapers,
sojus,beer,,
pork,,,
pip fruit,frozen meals,soda,Samgyeopsal
sausage,onions,yogurt,detergent
pork,beef,citrus fruit,root vegetables
citrus fruit,milk,yogurt,white bread
citrus fruit,,,
sausage,pork,yogurt,spread cheese
berries,newspapers,,
brown bread,Samgyeopsal,kimchi,fruit/vegetable juice
curd,whipped/sour cream,cream cheese,margarine
whipped/sour cream,,,
pip fruit,milk,butter,dessert
sausage,curd,soda,
Samgyeopsal,,,
citrus fruit,hygiene articles,cling film/bags,
frankfurter,chicken,root vegetables,other vegetables
oil,beer,,
beverages,,,
soda,cake bar,candy,
milk,soda,seasonal products,
pork,beef,cream cheese,tidbits
kimchi,,,
brown bread,,,
milk,frozen vegetables,,
rolls/buns,,,
milk,spices,,
ham,finished products,whipped/sour cream,hard cheese
frankfurter,citrus fruit,onions,other vegetables
specialty cheese,soda,,
pork,tropical fruit,soda,soju
citrus fruit,mustard,soda,soju
sojus,kimchi,,
